day,metric,mean,q025,q975,date,specialty
326,rtt_nwm78_total,155,155,155,19/08/2023,ENT
326,wl_size,948,948,948,19/08/2023,ENT
327,nwl104_total,0,0,0,20/08/2023,ENT
327,nwl52_total,666,666,666,20/08/2023,ENT
327,nwm104_total,28,28,28,20/08/2023,ENT
327,nwm52_total,280,280,280,20/08/2023,ENT
327,nwm78_total,155,155,155,20/08/2023,ENT
327,rtt_maxwt,0,0,0,20/08/2023,ENT
327,rtt_meanwt,0,0,0,20/08/2023,ENT
327,rtt_medianwt,0,0,0,20/08/2023,ENT
327,rtt_nwm78_total,155,155,155,20/08/2023,ENT
327,wl_size,947,947,947,20/08/2023,ENT
328,nwl104_total,0,0,0,21/08/2023,ENT
328,nwl52_total,671,671,671,21/08/2023,ENT
328,nwm104_total,28,28,28,21/08/2023,ENT
328,nwm52_total,280,280,280,21/08/2023,ENT
328,nwm78_total,155,155,155,21/08/2023,ENT
328,rtt_maxwt,36,36,36,21/08/2023,ENT
328,rtt_meanwt,36,36,36,21/08/2023,ENT
328,rtt_medianwt,36,36,36,21/08/2023,ENT
328,rtt_nwm78_total,155,155,155,21/08/2023,ENT
328,wl_size,952,952,952,21/08/2023,ENT
329,nwl104_total,0,0,0,22/08/2023,ENT
329,nwl52_total,674,674,674,22/08/2023,ENT
329,nwm104_total,28,28,28,22/08/2023,ENT
329,nwm52_total,280,280,280,22/08/2023,ENT
329,nwm78_total,155,155,155,22/08/2023,ENT
329,rtt_nwm78_total,155,155,155,22/08/2023,ENT
329,wl_size,955,955,955,22/08/2023,ENT
330,nwl104_total,0,0,0,23/08/2023,ENT
330,nwl52_total,670,670,670,23/08/2023,ENT
330,nwm104_total,33,33,33,23/08/2023,ENT
330,nwm52_total,286,286,286,23/08/2023,ENT
330,nwm78_total,165,165,165,23/08/2023,ENT
330,rtt_maxwt,286,286,286,23/08/2023,ENT
330,rtt_meanwt,286,286,286,23/08/2023,ENT
330,rtt_medianwt,286,286,286,23/08/2023,ENT
330,rtt_nwm78_total,165,165,165,23/08/2023,ENT
330,wl_size,957,957,957,23/08/2023,ENT
331,nwl104_total,0,0,0,24/08/2023,ENT
331,nwl52_total,671,671,671,24/08/2023,ENT
331,nwm104_total,33,33,33,24/08/2023,ENT
331,nwm52_total,286,286,286,24/08/2023,ENT
331,nwm78_total,165,165,165,24/08/2023,ENT
331,rtt_maxwt,39,39,39,24/08/2023,ENT
331,rtt_meanwt,37.5,37.5,37.5,24/08/2023,ENT
331,rtt_medianwt,37.5,37.5,37.5,24/08/2023,ENT
331,rtt_nwm78_total,165,165,165,24/08/2023,ENT
331,wl_size,958,958,958,24/08/2023,ENT
332,nwl104_total,0,0,0,25/08/2023,ENT
332,nwl52_total,669,669,669,25/08/2023,ENT
332,nwm104_total,33,33,33,25/08/2023,ENT
332,nwm52_total,286,286,286,25/08/2023,ENT
332,nwm78_total,165,165,165,25/08/2023,ENT
332,rtt_maxwt,4,4,4,25/08/2023,ENT
332,rtt_meanwt,3.3333333333333335,3.3333333333333335,3.3333333333333335,25/08/2023,ENT
332,rtt_medianwt,3,3,3,25/08/2023,ENT
332,rtt_nwm78_total,165,165,165,25/08/2023,ENT
332,wl_size,956,956,956,25/08/2023,ENT
333,nwl104_total,0,0,0,26/08/2023,ENT
333,nwl52_total,676,676,676,26/08/2023,ENT
333,nwm104_total,33,33,33,26/08/2023,ENT
333,nwm52_total,286,286,286,26/08/2023,ENT
333,nwm78_total,165,165,165,26/08/2023,ENT
333,rtt_nwm78_total,165,165,165,26/08/2023,ENT
333,wl_size,963,963,963,26/08/2023,ENT
334,nwl104_total,0,0,0,27/08/2023,ENT
334,nwl52_total,681,681,681,27/08/2023,ENT
334,nwm104_total,33,33,33,27/08/2023,ENT
334,nwm52_total,285,285,285,27/08/2023,ENT
334,nwm78_total,165,165,165,27/08/2023,ENT
334,rtt_maxwt,4,4,4,27/08/2023,ENT
334,rtt_meanwt,4,4,4,27/08/2023,ENT
334,rtt_medianwt,4,4,4,27/08/2023,ENT
334,rtt_nwm78_total,165,165,165,27/08/2023,ENT
334,wl_size,967,967,967,27/08/2023,ENT
335,nwl104_total,0,0,0,28/08/2023,ENT
335,nwl52_total,680,680,680,28/08/2023,ENT
335,nwm104_total,33,33,33,28/08/2023,ENT
335,nwm52_total,285,285,285,28/08/2023,ENT
335,nwm78_total,165,165,165,28/08/2023,ENT
335,rtt_nwm78_total,165,165,165,28/08/2023,ENT
335,wl_size,966,966,966,28/08/2023,ENT
336,nwl104_total,0,0,0,29/08/2023,ENT
336,nwl52_total,685,685,685,29/08/2023,ENT
336,nwm104_total,33,33,33,29/08/2023,ENT
336,nwm52_total,285,285,285,29/08/2023,ENT
336,nwm78_total,165,165,165,29/08/2023,ENT
336,rtt_nwm78_total,165,165,165,29/08/2023,ENT
336,wl_size,971,971,971,29/08/2023,ENT
337,nwl104_total,0,0,0,30/08/2023,ENT
337,nwl52_total,680,680,680,30/08/2023,ENT
337,nwm104_total,35,35,35,30/08/2023,ENT
337,nwm52_total,293,293,293,30/08/2023,ENT
337,nwm78_total,171,171,171,30/08/2023,ENT
337,rtt_maxwt,7,7,7,30/08/2023,ENT
337,rtt_meanwt,7,7,7,30/08/2023,ENT
337,rtt_medianwt,7,7,7,30/08/2023,ENT
337,rtt_nwm78_total,171,171,171,30/08/2023,ENT
337,wl_size,974,974,974,30/08/2023,ENT
338,nwl104_total,0,0,0,31/08/2023,ENT
338,nwl52_total,679,679,679,31/08/2023,ENT
338,nwm104_total,35,35,35,31/08/2023,ENT
338,nwm52_total,293,293,293,31/08/2023,ENT
338,nwm78_total,171,171,171,31/08/2023,ENT
338,rtt_maxwt,8,8,8,31/08/2023,ENT
338,rtt_meanwt,6.5,6.5,6.5,31/08/2023,ENT
338,rtt_medianwt,6.5,6.5,6.5,31/08/2023,ENT
338,rtt_nwm78_total,171,171,171,31/08/2023,ENT
338,wl_size,973,973,973,31/08/2023,ENT
339,nwl104_total,0,0,0,01/09/2023,ENT
339,nwl52_total,678,678,678,01/09/2023,ENT
339,nwm104_total,35,35,35,01/09/2023,ENT
339,nwm52_total,293,293,293,01/09/2023,ENT
339,nwm78_total,171,171,171,01/09/2023,ENT
339,rtt_maxwt,6,6,6,01/09/2023,ENT
339,rtt_meanwt,5.666666666666667,5.666666666666667,5.666666666666667,01/09/2023,ENT
339,rtt_medianwt,6,6,6,01/09/2023,ENT
339,rtt_nwm78_total,171,171,171,01/09/2023,ENT
339,wl_size,972,972,972,01/09/2023,ENT
340,nwl104_total,0,0,0,02/09/2023,ENT
340,nwl52_total,679,679,679,02/09/2023,ENT
340,nwm104_total,35,35,35,02/09/2023,ENT
340,nwm52_total,293,293,293,02/09/2023,ENT
340,nwm78_total,171,171,171,02/09/2023,ENT
340,rtt_maxwt,6,6,6,02/09/2023,ENT
340,rtt_meanwt,6,6,6,02/09/2023,ENT
340,rtt_medianwt,6,6,6,02/09/2023,ENT
340,rtt_nwm78_total,171,171,171,02/09/2023,ENT
340,wl_size,973,973,973,02/09/2023,ENT
341,nwl104_total,0,0,0,03/09/2023,ENT
341,nwl52_total,678,678,678,03/09/2023,ENT
341,nwm104_total,35,35,35,03/09/2023,ENT
341,nwm52_total,292,292,292,03/09/2023,ENT
341,nwm78_total,171,171,171,03/09/2023,ENT
341,rtt_maxwt,7,7,7,03/09/2023,ENT
341,rtt_meanwt,7,7,7,03/09/2023,ENT
341,rtt_medianwt,7,7,7,03/09/2023,ENT
341,rtt_nwm78_total,171,171,171,03/09/2023,ENT
341,wl_size,971,971,971,03/09/2023,ENT
342,nwl104_total,0,0,0,04/09/2023,ENT
342,nwl52_total,682,682,682,04/09/2023,ENT
342,nwm104_total,35,35,35,04/09/2023,ENT
342,nwm52_total,292,292,292,04/09/2023,ENT
342,nwm78_total,171,171,171,04/09/2023,ENT
342,rtt_maxwt,6,6,6,04/09/2023,ENT
342,rtt_meanwt,6,6,6,04/09/2023,ENT
342,rtt_medianwt,6,6,6,04/09/2023,ENT
342,rtt_nwm78_total,171,171,171,04/09/2023,ENT
342,wl_size,975,975,975,04/09/2023,ENT
343,nwl104_total,0,0,0,05/09/2023,ENT
343,nwl52_total,686,686,686,05/09/2023,ENT
343,nwm104_total,35,35,35,05/09/2023,ENT
343,nwm52_total,292,292,292,05/09/2023,ENT
343,nwm78_total,171,171,171,05/09/2023,ENT
343,rtt_maxwt,6,6,6,05/09/2023,ENT
343,rtt_meanwt,6,6,6,05/09/2023,ENT
343,rtt_medianwt,6,6,6,05/09/2023,ENT
343,rtt_nwm78_total,171,171,171,05/09/2023,ENT
343,wl_size,979,979,979,05/09/2023,ENT
344,nwl104_total,0,0,0,06/09/2023,ENT
344,nwl52_total,683,683,683,06/09/2023,ENT
344,nwm104_total,42,42,42,06/09/2023,ENT
344,nwm52_total,298,298,298,06/09/2023,ENT
344,nwm78_total,178,178,178,06/09/2023,ENT
344,rtt_nwm78_total,178,178,178,06/09/2023,ENT
344,wl_size,982,982,982,06/09/2023,ENT
345,nwl104_total,0,0,0,07/09/2023,ENT
345,nwl52_total,684,684,684,07/09/2023,ENT
345,nwm104_total,42,42,42,07/09/2023,ENT
345,nwm52_total,297,297,297,07/09/2023,ENT
345,nwm78_total,178,178,178,07/09/2023,ENT
345,rtt_maxwt,7,7,7,07/09/2023,ENT
345,rtt_meanwt,7,7,7,07/09/2023,ENT
345,rtt_medianwt,7,7,7,07/09/2023,ENT
345,rtt_nwm78_total,178,178,178,07/09/2023,ENT
345,wl_size,982,982,982,07/09/2023,ENT
346,nwl104_total,0,0,0,08/09/2023,ENT
346,nwl52_total,686,686,686,08/09/2023,ENT
346,nwm104_total,42,42,42,08/09/2023,ENT
346,nwm52_total,297,297,297,08/09/2023,ENT
346,nwm78_total,178,178,178,08/09/2023,ENT
346,rtt_maxwt,6,6,6,08/09/2023,ENT
346,rtt_meanwt,6,6,6,08/09/2023,ENT
346,rtt_medianwt,6,6,6,08/09/2023,ENT
346,rtt_nwm78_total,178,178,178,08/09/2023,ENT
346,wl_size,984,984,984,08/09/2023,ENT
347,nwl104_total,0,0,0,09/09/2023,ENT
347,nwl52_total,686,686,686,09/09/2023,ENT
347,nwm104_total,42,42,42,09/09/2023,ENT
347,nwm52_total,297,297,297,09/09/2023,ENT
347,nwm78_total,178,178,178,09/09/2023,ENT
347,rtt_maxwt,7,7,7,09/09/2023,ENT
347,rtt_meanwt,7,7,7,09/09/2023,ENT
347,rtt_medianwt,7,7,7,09/09/2023,ENT
347,rtt_nwm78_total,178,178,178,09/09/2023,ENT
347,wl_size,984,984,984,09/09/2023,ENT
348,nwl104_total,0,0,0,10/09/2023,ENT
348,nwl52_total,691,691,691,10/09/2023,ENT
348,nwm104_total,42,42,42,10/09/2023,ENT
348,nwm52_total,297,297,297,10/09/2023,ENT
348,nwm78_total,178,178,178,10/09/2023,ENT
348,rtt_maxwt,8,8,8,10/09/2023,ENT
348,rtt_meanwt,8,8,8,10/09/2023,ENT
348,rtt_medianwt,8,8,8,10/09/2023,ENT
348,rtt_nwm78_total,178,178,178,10/09/2023,ENT
348,wl_size,989,989,989,10/09/2023,ENT
349,nwl104_total,0,0,0,11/09/2023,ENT
349,nwl52_total,699,699,699,11/09/2023,ENT
349,nwm104_total,42,42,42,11/09/2023,ENT
349,nwm52_total,297,297,297,11/09/2023,ENT
349,nwm78_total,178,178,178,11/09/2023,ENT
349,rtt_maxwt,7,7,7,11/09/2023,ENT
349,rtt_meanwt,7,7,7,11/09/2023,ENT
349,rtt_medianwt,7,7,7,11/09/2023,ENT
349,rtt_nwm78_total,178,178,178,11/09/2023,ENT
349,wl_size,997,997,997,11/09/2023,ENT
350,nwl104_total,0,0,0,12/09/2023,ENT
350,nwl52_total,699,699,699,12/09/2023,ENT
350,nwm104_total,42,42,42,12/09/2023,ENT
350,nwm52_total,296,296,296,12/09/2023,ENT
350,nwm78_total,178,178,178,12/09/2023,ENT
350,rtt_maxwt,104,104,104,12/09/2023,ENT
350,rtt_meanwt,40,40,40,12/09/2023,ENT
350,rtt_medianwt,8,8,8,12/09/2023,ENT
350,rtt_nwm78_total,178,178,178,12/09/2023,ENT
350,wl_size,996,996,996,12/09/2023,ENT
351,nwl104_total,0,0,0,13/09/2023,ENT
351,nwl52_total,694,694,694,13/09/2023,ENT
351,nwm104_total,45,45,45,13/09/2023,ENT
351,nwm52_total,305,305,305,13/09/2023,ENT
351,nwm78_total,180,180,180,13/09/2023,ENT
351,rtt_maxwt,36,36,36,13/09/2023,ENT
351,rtt_meanwt,36,36,36,13/09/2023,ENT
351,rtt_medianwt,36,36,36,13/09/2023,ENT
351,rtt_nwm78_total,180,180,180,13/09/2023,ENT
351,wl_size,1000,1000,1000,13/09/2023,ENT
352,nwl104_total,0,0,0,14/09/2023,ENT
352,nwl52_total,696,696,696,14/09/2023,ENT
352,nwm104_total,45,45,45,14/09/2023,ENT
352,nwm52_total,305,305,305,14/09/2023,ENT
352,nwm78_total,180,180,180,14/09/2023,ENT
352,rtt_maxwt,9,9,9,14/09/2023,ENT
352,rtt_meanwt,9,9,9,14/09/2023,ENT
352,rtt_medianwt,9,9,9,14/09/2023,ENT
352,rtt_nwm78_total,180,180,180,14/09/2023,ENT
352,wl_size,1002,1002,1002,14/09/2023,ENT
353,nwl104_total,0,0,0,15/09/2023,ENT
353,nwl52_total,698,698,698,15/09/2023,ENT
353,nwm104_total,45,45,45,15/09/2023,ENT
353,nwm52_total,305,305,305,15/09/2023,ENT
353,nwm78_total,180,180,180,15/09/2023,ENT
353,rtt_maxwt,10,10,10,15/09/2023,ENT
353,rtt_meanwt,10,10,10,15/09/2023,ENT
353,rtt_medianwt,10,10,10,15/09/2023,ENT
353,rtt_nwm78_total,180,180,180,15/09/2023,ENT
353,wl_size,1004,1004,1004,15/09/2023,ENT
354,nwl104_total,0,0,0,16/09/2023,ENT
354,nwl52_total,701,701,701,16/09/2023,ENT
354,nwm104_total,45,45,45,16/09/2023,ENT
354,nwm52_total,305,305,305,16/09/2023,ENT
354,nwm78_total,180,180,180,16/09/2023,ENT
354,rtt_maxwt,12,12,12,16/09/2023,ENT
354,rtt_meanwt,11,11,11,16/09/2023,ENT
354,rtt_medianwt,11,11,11,16/09/2023,ENT
354,rtt_nwm78_total,180,180,180,16/09/2023,ENT
354,wl_size,1007,1007,1007,16/09/2023,ENT
355,nwl104_total,0,0,0,17/09/2023,ENT
355,nwl52_total,699,699,699,17/09/2023,ENT
355,nwm104_total,45,45,45,17/09/2023,ENT
355,nwm52_total,305,305,305,17/09/2023,ENT
355,nwm78_total,180,180,180,17/09/2023,ENT
355,rtt_maxwt,11,11,11,17/09/2023,ENT
355,rtt_meanwt,9.2,9.2,9.2,17/09/2023,ENT
355,rtt_medianwt,9,9,9,17/09/2023,ENT
355,rtt_nwm78_total,180,180,180,17/09/2023,ENT
355,wl_size,1005,1005,1005,17/09/2023,ENT
356,nwl104_total,0,0,0,18/09/2023,ENT
356,nwl52_total,701,701,701,18/09/2023,ENT
356,nwm104_total,45,45,45,18/09/2023,ENT
356,nwm52_total,305,305,305,18/09/2023,ENT
356,nwm78_total,180,180,180,18/09/2023,ENT
356,rtt_maxwt,8,8,8,18/09/2023,ENT
356,rtt_meanwt,7.666666666666667,7.666666666666667,7.666666666666667,18/09/2023,ENT
356,rtt_medianwt,8,8,8,18/09/2023,ENT
356,rtt_nwm78_total,180,180,180,18/09/2023,ENT
356,wl_size,1007,1007,1007,18/09/2023,ENT
357,nwl104_total,0,0,0,19/09/2023,ENT
357,nwl52_total,698,698,698,19/09/2023,ENT
357,nwm104_total,45,45,45,19/09/2023,ENT
357,nwm52_total,305,305,305,19/09/2023,ENT
357,nwm78_total,180,180,180,19/09/2023,ENT
357,rtt_maxwt,8,8,8,19/09/2023,ENT
357,rtt_meanwt,8,8,8,19/09/2023,ENT
357,rtt_medianwt,8,8,8,19/09/2023,ENT
357,rtt_nwm78_total,180,180,180,19/09/2023,ENT
357,wl_size,1004,1004,1004,19/09/2023,ENT
358,nwl104_total,0,0,0,20/09/2023,ENT
358,nwl52_total,690,690,690,20/09/2023,ENT
358,nwm104_total,48,48,48,20/09/2023,ENT
358,nwm52_total,312,312,312,20/09/2023,ENT
358,nwm78_total,183,183,183,20/09/2023,ENT
358,rtt_maxwt,104,104,104,20/09/2023,ENT
358,rtt_meanwt,32.25,32.25,32.25,20/09/2023,ENT
358,rtt_medianwt,9,9,9,20/09/2023,ENT
358,rtt_nwm78_total,183,183,183,20/09/2023,ENT
358,wl_size,1003,1003,1003,20/09/2023,ENT
359,nwl104_total,0,0,0,21/09/2023,ENT
359,nwl52_total,697,697,697,21/09/2023,ENT
359,nwm104_total,48,48,48,21/09/2023,ENT
359,nwm52_total,312,312,312,21/09/2023,ENT
359,nwm78_total,183,183,183,21/09/2023,ENT
359,rtt_maxwt,8,8,8,21/09/2023,ENT
359,rtt_meanwt,8,8,8,21/09/2023,ENT
359,rtt_medianwt,8,8,8,21/09/2023,ENT
359,rtt_nwm78_total,183,183,183,21/09/2023,ENT
359,wl_size,1010,1010,1010,21/09/2023,ENT
360,nwl104_total,0,0,0,22/09/2023,ENT
360,nwl52_total,704,704,704,22/09/2023,ENT
360,nwm104_total,48,48,48,22/09/2023,ENT
360,nwm52_total,312,312,312,22/09/2023,ENT
360,nwm78_total,183,183,183,22/09/2023,ENT
360,rtt_maxwt,104,104,104,22/09/2023,ENT
360,rtt_meanwt,104,104,104,22/09/2023,ENT
360,rtt_medianwt,104,104,104,22/09/2023,ENT
360,rtt_nwm78_total,183,183,183,22/09/2023,ENT
360,wl_size,1017,1017,1017,22/09/2023,ENT
361,nwl104_total,0,0,0,23/09/2023,ENT
361,nwl52_total,708,708,708,23/09/2023,ENT
361,nwm104_total,48,48,48,23/09/2023,ENT
361,nwm52_total,312,312,312,23/09/2023,ENT
361,nwm78_total,183,183,183,23/09/2023,ENT
361,rtt_nwm78_total,183,183,183,23/09/2023,ENT
361,wl_size,1021,1021,1021,23/09/2023,ENT
362,nwl104_total,0,0,0,24/09/2023,ENT
362,nwl52_total,714,714,714,24/09/2023,ENT
362,nwm104_total,48,48,48,24/09/2023,ENT
362,nwm52_total,312,312,312,24/09/2023,ENT
362,nwm78_total,183,183,183,24/09/2023,ENT
362,rtt_maxwt,10,10,10,24/09/2023,ENT
362,rtt_meanwt,10,10,10,24/09/2023,ENT
362,rtt_medianwt,10,10,10,24/09/2023,ENT
362,rtt_nwm78_total,183,183,183,24/09/2023,ENT
362,wl_size,1027,1027,1027,24/09/2023,ENT
363,nwl104_total,0,0,0,25/09/2023,ENT
363,nwl52_total,720,720,720,25/09/2023,ENT
363,nwm104_total,48,48,48,25/09/2023,ENT
363,nwm52_total,312,312,312,25/09/2023,ENT
363,nwm78_total,183,183,183,25/09/2023,ENT
363,rtt_maxwt,11,11,11,25/09/2023,ENT
363,rtt_meanwt,11,11,11,25/09/2023,ENT
363,rtt_medianwt,11,11,11,25/09/2023,ENT
363,rtt_nwm78_total,183,183,183,25/09/2023,ENT
363,wl_size,1033,1033,1033,25/09/2023,ENT
364,nwl104_total,0,0,0,26/09/2023,ENT
364,nwl52_total,724,724,724,26/09/2023,ENT
364,nwm104_total,48,48,48,26/09/2023,ENT
364,nwm52_total,312,312,312,26/09/2023,ENT
364,nwm78_total,183,183,183,26/09/2023,ENT
364,rtt_maxwt,11,11,11,26/09/2023,ENT
364,rtt_meanwt,11,11,11,26/09/2023,ENT
364,rtt_medianwt,11,11,11,26/09/2023,ENT
364,rtt_nwm78_total,183,183,183,26/09/2023,ENT
364,wl_size,1037,1037,1037,26/09/2023,ENT
365,nwl104_total,0,0,0,27/09/2023,ENT
365,nwl52_total,722,722,722,27/09/2023,ENT
365,nwm104_total,51,51,51,27/09/2023,ENT
365,nwm52_total,315,315,315,27/09/2023,ENT
365,nwm78_total,185,185,185,27/09/2023,ENT
365,rtt_maxwt,12,12,12,27/09/2023,ENT
365,rtt_meanwt,10.333333333333334,10.333333333333334,10.333333333333334,27/09/2023,ENT
365,rtt_medianwt,10,10,10,27/09/2023,ENT
365,rtt_nwm78_total,185,185,185,27/09/2023,ENT
365,wl_size,1038,1038,1038,27/09/2023,ENT
366,nwl104_total,0,0,0,28/09/2023,ENT
366,nwl52_total,723,723,723,28/09/2023,ENT
366,nwm104_total,51,51,51,28/09/2023,ENT
366,nwm52_total,315,315,315,28/09/2023,ENT
366,nwm78_total,185,185,185,28/09/2023,ENT
366,rtt_maxwt,10,10,10,28/09/2023,ENT
366,rtt_meanwt,10,10,10,28/09/2023,ENT
366,rtt_medianwt,10,10,10,28/09/2023,ENT
366,rtt_nwm78_total,185,185,185,28/09/2023,ENT
366,wl_size,1039,1039,1039,28/09/2023,ENT
367,nwl104_total,0,0,0,29/09/2023,ENT
367,nwl52_total,725,725,725,29/09/2023,ENT
367,nwm104_total,51,51,51,29/09/2023,ENT
367,nwm52_total,315,315,315,29/09/2023,ENT
367,nwm78_total,185,185,185,29/09/2023,ENT
367,rtt_maxwt,104,104,104,29/09/2023,ENT
367,rtt_meanwt,104,104,104,29/09/2023,ENT
367,rtt_medianwt,104,104,104,29/09/2023,ENT
367,rtt_nwm78_total,185,185,185,29/09/2023,ENT
367,wl_size,1041,1041,1041,29/09/2023,ENT
368,nwl104_total,0,0,0,30/09/2023,ENT
368,nwl52_total,725,725,725,30/09/2023,ENT
368,nwm104_total,51,51,51,30/09/2023,ENT
368,nwm52_total,315,315,315,30/09/2023,ENT
368,nwm78_total,185,185,185,30/09/2023,ENT
368,rtt_maxwt,37,37,37,30/09/2023,ENT
368,rtt_meanwt,17,17,17,30/09/2023,ENT
368,rtt_medianwt,11,11,11,30/09/2023,ENT
368,rtt_nwm78_total,185,185,185,30/09/2023,ENT
368,wl_size,1041,1041,1041,30/09/2023,ENT
369,nwl104_total,0,0,0,01/10/2023,ENT
369,nwl52_total,724,724,724,01/10/2023,ENT
369,nwm104_total,51,51,51,01/10/2023,ENT
369,nwm52_total,319,319,319,01/10/2023,ENT
369,nwm78_total,185,185,185,01/10/2023,ENT
369,rtt_maxwt,10,10,10,01/10/2023,ENT
369,rtt_meanwt,10,10,10,01/10/2023,ENT
369,rtt_medianwt,10,10,10,01/10/2023,ENT
369,rtt_nwm78_total,185,185,185,01/10/2023,ENT
369,wl_size,1044,1044,1044,01/10/2023,ENT
370,nwl104_total,0,0,0,02/10/2023,ENT
370,nwl52_total,720,720,720,02/10/2023,ENT
370,nwm104_total,51,51,51,02/10/2023,ENT
370,nwm52_total,320,320,320,02/10/2023,ENT
370,nwm78_total,185,185,185,02/10/2023,ENT
370,rtt_maxwt,11,11,11,02/10/2023,ENT
370,rtt_meanwt,10,10,10,02/10/2023,ENT
370,rtt_medianwt,10,10,10,02/10/2023,ENT
370,rtt_nwm78_total,185,185,185,02/10/2023,ENT
370,wl_size,1041,1041,1041,02/10/2023,ENT
371,nwl104_total,0,0,0,03/10/2023,ENT
371,nwl52_total,722,722,722,03/10/2023,ENT
371,nwm104_total,51,51,51,03/10/2023,ENT
371,nwm52_total,322,322,322,03/10/2023,ENT
371,nwm78_total,185,185,185,03/10/2023,ENT
371,rtt_maxwt,36,36,36,03/10/2023,ENT
371,rtt_meanwt,18.333333333333332,18.333333333333332,18.333333333333332,03/10/2023,ENT
371,rtt_medianwt,10,10,10,03/10/2023,ENT
371,rtt_nwm78_total,185,185,185,03/10/2023,ENT
371,wl_size,1045,1045,1045,03/10/2023,ENT
372,nwl104_total,0,0,0,04/10/2023,ENT
372,nwl52_total,720,720,720,04/10/2023,ENT
372,nwm104_total,57,57,57,04/10/2023,ENT
372,nwm52_total,324,324,324,04/10/2023,ENT
372,nwm78_total,194,194,194,04/10/2023,ENT
372,rtt_maxwt,40,40,40,04/10/2023,ENT
372,rtt_meanwt,26,26,26,04/10/2023,ENT
372,rtt_medianwt,26,26,26,04/10/2023,ENT
372,rtt_nwm78_total,194,194,194,04/10/2023,ENT
372,wl_size,1045,1045,1045,04/10/2023,ENT
373,nwl104_total,0,0,0,05/10/2023,ENT
373,nwl52_total,726,726,726,05/10/2023,ENT
373,nwm104_total,57,57,57,05/10/2023,ENT
373,nwm52_total,326,326,326,05/10/2023,ENT
373,nwm78_total,194,194,194,05/10/2023,ENT
373,rtt_nwm78_total,194,194,194,05/10/2023,ENT
373,wl_size,1053,1053,1053,05/10/2023,ENT
374,nwl104_total,0,0,0,06/10/2023,ENT
374,nwl52_total,723,723,723,06/10/2023,ENT
374,nwm104_total,57,57,57,06/10/2023,ENT
374,nwm52_total,329,329,329,06/10/2023,ENT
374,nwm78_total,194,194,194,06/10/2023,ENT
374,rtt_maxwt,12,12,12,06/10/2023,ENT
374,rtt_meanwt,12,12,12,06/10/2023,ENT
374,rtt_medianwt,12,12,12,06/10/2023,ENT
374,rtt_nwm78_total,194,194,194,06/10/2023,ENT
374,wl_size,1053,1053,1053,06/10/2023,ENT
375,nwl104_total,0,0,0,07/10/2023,ENT
375,nwl52_total,719,719,719,07/10/2023,ENT
375,nwm104_total,57,57,57,07/10/2023,ENT
375,nwm52_total,335,335,335,07/10/2023,ENT
375,nwm78_total,194,194,194,07/10/2023,ENT
375,rtt_nwm78_total,194,194,194,07/10/2023,ENT
375,wl_size,1055,1055,1055,07/10/2023,ENT
376,nwl104_total,0,0,0,08/10/2023,ENT
376,nwl52_total,720,720,720,08/10/2023,ENT
376,nwm104_total,57,57,57,08/10/2023,ENT
376,nwm52_total,337,337,337,08/10/2023,ENT
376,nwm78_total,194,194,194,08/10/2023,ENT
376,rtt_maxwt,285,285,285,08/10/2023,ENT
376,rtt_meanwt,285,285,285,08/10/2023,ENT
376,rtt_medianwt,285,285,285,08/10/2023,ENT
376,rtt_nwm78_total,194,194,194,08/10/2023,ENT
376,wl_size,1058,1058,1058,08/10/2023,ENT
377,nwl104_total,0,0,0,09/10/2023,ENT
377,nwl52_total,718,718,718,09/10/2023,ENT
377,nwm104_total,57,57,57,09/10/2023,ENT
377,nwm52_total,341,341,341,09/10/2023,ENT
377,nwm78_total,194,194,194,09/10/2023,ENT
377,rtt_maxwt,15,15,15,09/10/2023,ENT
377,rtt_meanwt,15,15,15,09/10/2023,ENT
377,rtt_medianwt,15,15,15,09/10/2023,ENT
377,rtt_nwm78_total,194,194,194,09/10/2023,ENT
377,wl_size,1060,1060,1060,09/10/2023,ENT
378,nwl104_total,0,0,0,10/10/2023,ENT
378,nwl52_total,716,716,716,10/10/2023,ENT
378,nwm104_total,57,57,57,10/10/2023,ENT
378,nwm52_total,343,343,343,10/10/2023,ENT
378,nwm78_total,194,194,194,10/10/2023,ENT
378,rtt_maxwt,16,16,16,10/10/2023,ENT
378,rtt_meanwt,15.5,15.5,15.5,10/10/2023,ENT
378,rtt_medianwt,15.5,15.5,15.5,10/10/2023,ENT
378,rtt_nwm78_total,194,194,194,10/10/2023,ENT
378,wl_size,1060,1060,1060,10/10/2023,ENT
379,nwl104_total,0,0,0,11/10/2023,ENT
379,nwl52_total,714,714,714,11/10/2023,ENT
379,nwm104_total,62,62,62,11/10/2023,ENT
379,nwm52_total,344,344,344,11/10/2023,ENT
379,nwm78_total,196,196,196,11/10/2023,ENT
379,rtt_maxwt,15,15,15,11/10/2023,ENT
379,rtt_meanwt,14.333333333333334,14.333333333333334,14.333333333333334,11/10/2023,ENT
379,rtt_medianwt,14,14,14,11/10/2023,ENT
379,rtt_nwm78_total,196,196,196,11/10/2023,ENT
379,wl_size,1059,1059,1059,11/10/2023,ENT
380,nwl104_total,0,0,0,12/10/2023,ENT
380,nwl52_total,713,713,713,12/10/2023,ENT
380,nwm104_total,62,62,62,12/10/2023,ENT
380,nwm52_total,346,346,346,12/10/2023,ENT
380,nwm78_total,196,196,196,12/10/2023,ENT
